time,amps,volt
1586356156.142, 4.927829E-02, 5.165213E000
1586356166.145, 4.598474E-02, 5.164040E000
1586356176.142, 4.985046E-02, 5.165653E000
1586356186.143, 5.008125E-02, 5.165561E000
1586356196.143, 4.764834E-02, 5.164663E000
1586356206.145, 4.530680E-02, 5.163784E000
1586356216.142, 4.897058E-02, 5.165085E000
1586356226.142, 4.949466E-02, 5.165194E000
1586356236.144, 4.690309E-02, 5.164004E000
1586356246.142, 4.422497E-02, 5.162959E000
1586356256.143, 5.435085E-02, 5.166202E000
1586356266.144, 4.864362E-02, 5.164058E000
1586356276.144, 5.079284E-02, 5.164846E000
1586356286.143, 5.073035E-02, 5.164755E000
1586356296.143, 5.426430E-02, 5.165762E000
1586356306.142, 4.890807E-02, 5.163894E000
1586356316.142, 4.942254E-02, 5.163930E000
1586356326.143, 4.585011E-02, 5.162703E000
1586356336.142, 4.639343E-02, 5.162904E000
1586356346.144, 4.711465E-02, 5.163033E000
1586356356.142, 4.825897E-02, 5.163381E000
1586356366.143, 4.760507E-02, 5.163253E000
1586356376.142, 5.531247E-02, 5.165872E000
1586356386.144, 2.325297E-01, 5.228578E000
1586356396.093, 2.190574E-01, 5.223613E000
1586356406.093, 2.204229E-01, 5.224016E000
1586356416.092, 5.594714E-02, 5.165488E000
1586356426.093, 5.608658E-02, 5.165451E000
1586356436.094, 4.639343E-02, 5.162043E000
1586356446.092, 4.698963E-02, 5.162227E000
1586356456.094, 5.484608E-02, 5.164809E000
1586356466.092, 5.347577E-02, 5.164388E000
1586356476.092, 4.647998E-02, 5.161787E000
1586356486.093, 4.713869E-02, 5.161787E000
1586356496.093, 5.364886E-02, 5.164040E000
1586356506.092, 5.289880E-02, 5.163637E000
1586356516.094, 5.384119E-02, 5.164150E000
1586356526.094, 4.744160E-02, 5.161549E000
1586356536.093, 4.748968E-02, 5.161475E000
1586356546.092, 5.777903E-02, 5.165048E000
1586356556.094, 5.846178E-02, 5.165231E000
1586356566.095, 5.573559E-02, 5.164278E000
1586356576.092, 4.858112E-02, 5.161531E000
1586356586.094, 5.021107E-02, 5.162062E000
1586356596.092, 5.006683E-02, 5.162117E000
1586356606.093, 5.817330E-02, 5.164809E000
1586356616.094, 5.782711E-02, 5.164480E000
1586356626.093, 4.892249E-02, 5.160871E000
1586356636.094, 4.920617E-02, 5.161109E000
1586356646.094, 5.886085E-02, 5.164443E000
1586356656.092, 5.801463E-02, 5.163912E000
1586356666.093, 4.815800E-02, 5.161018E000
1586356676.095, 4.906674E-02, 5.161127E000
1586356686.094, 5.349982E-02, 5.162318E000
1586356696.094, 3.849852E-02, 5.167960E000
1586356706.092, 4.996104E-02, 5.161274E000
1586356716.092, 2.262214E-01, 5.223485E000
1586356726.092, 2.284813E-01, 5.223998E000
1586356736.092, 2.309334E-01, 5.225024E000
1586356746.094, 2.242309E-01, 5.222972E000
1586356756.093, 5.020145E-02, 5.160926E000
1586356766.093, 5.084574E-02, 5.161164E000
1586356776.092, 5.089863E-02, 5.161549E000
1586356786.093, 5.113903E-02, 5.161714E000
1586356796.092, 5.242760E-02, 5.161823E000
1586356806.092, 5.677894E-02, 5.163491E000
1586356816.094, 5.634141E-02, 5.163344E000
1586356826.092, 5.508649E-02, 5.162740E000
1586356836.142, 4.973987E-02, 5.160944E000
1586356846.143, 4.949466E-02, 5.160835E000
1586356856.142, 6.014462E-02, 5.164681E000
1586356866.142, 5.050917E-02, 5.161219E000
1586356876.144, 5.589425E-02, 5.162923E000
1586356886.142, 5.995710E-02, 5.164242E000
1586356896.144, 5.982728E-02, 5.163985E000
1586356906.143, 5.111018E-02, 5.160724E000
1586356916.093, 5.122557E-02, 5.160596E000
1586356926.143, 5.978882E-02, 5.163454E000
1586356936.093, 6.063023E-02, 5.163674E000
1586356946.092, 5.172562E-02, 5.160615E000
1586356956.144, 5.156214E-02, 5.160303E000
1586356966.142, 6.006769E-02, 5.163656E000
1586356976.142, 6.008692E-02, 5.163582E000
1586356986.142, 5.268724E-02, 5.161018E000
1586356996.144, 5.464895E-02, 5.161769E000
1586357006.142, 5.023992E-02, 5.160395E000
1586357016.142, 5.592310E-02, 5.162300E000
1586357026.143, 5.506726E-02, 5.161915E000
1586357036.143, 5.088420E-02, 5.160321E000
1586357046.143, 5.049956E-02, 5.160193E000
1586357056.142, 2.365973E-01, 5.226013E000
1586357066.144, 2.285726E-01, 5.223229E000
1586357076.143, 2.248319E-01, 5.221708E000
1586357086.142, 2.253848E-01, 5.221965E000
1586357096.143, 5.350462E-02, 5.160871E000
1586357106.143, 5.432200E-02, 5.160981E000
1586357116.144, 5.453837E-02, 5.160835E000
1586357126.144, 5.641833E-02, 5.160926E000
1586357136.145, 5.604811E-02, 5.160706E000
1586357146.145, 5.300939E-02, 5.159277E000
1586357156.143, 5.821657E-02, 5.161018E000
1586357166.142, 6.220730E-02, 5.162245E000
1586357176.142, 6.193323E-02, 5.161787E000
1586357186.143, 5.299015E-02, 5.158398E000
1586357196.142, 5.262954E-02, 5.158141E000
1586357206.144, 5.961572E-02, 5.160651E000
1586357216.142, 5.735592E-02, 5.159570E000
1586357226.142, 5.308632E-02, 5.157629E000
1586357236.143, 5.410564E-02, 5.157702E000
1586357246.144, 6.316891E-02, 5.160450E000
1586357256.142, 5.877912E-02, 5.158563E000
1586357266.144, 5.440855E-02, 5.156878E000
1586357276.143, 5.505764E-02, 5.156694E000
1586357286.143, 5.980805E-02, 5.158068E000
1586357296.143, 6.213036E-02, 5.158709E000
1586357306.144, 5.495667E-02, 5.156127E000
1586357316.142, 5.508168E-02, 5.156090E000
1586357326.142, 6.486618E-02, 5.159186E000
1586357336.143, 6.603936E-02, 5.159570E000
1586357346.144, 5.557692E-02, 5.156017E000
1586357356.144, 5.546633E-02, 5.155833E000
1586357366.142, 6.597686E-02, 5.160047E000
1586357376.142, 6.997720E-02, 5.161751E000
1586357386.145, 5.643757E-02, 5.155632E000
1586357396.142, 2.441701E-01, 5.221635E000
1586357406.143, 2.448336E-01, 5.221818E000
1586357416.142, 2.421940E-01, 5.220499E000
1586357426.143, 2.316835E-01, 5.216670E000
1586357436.142, 6.318334E-02, 5.157390E000
1586357446.144, 6.389013E-02, 5.157354E000
1586357456.144, 5.757709E-02, 5.155119E000
1586357466.143, 6.749621E-02, 5.158709E000
1586357476.142, 6.750102E-02, 5.158398E000
1586357486.142, 6.310160E-02, 5.156273E000
1586357496.144, 6.273138E-02, 5.156328E000
1586357506.144, 5.793289E-02, 5.154203E000
1586357516.142, 5.762517E-02, 5.154680E000
1586357526.142, 6.128414E-02, 5.154789E000
1586357536.144, 5.957245E-02, 5.154112E000
1586357546.142, 5.853871E-02, 5.153672E000
1586357556.143, 6.024078E-02, 5.154112E000
1586357566.144, 6.464982E-02, 5.155614E000
1586357576.143, 6.194285E-02, 5.154423E000
1586357586.143, 6.116394E-02, 5.154295E000
1586357596.142, 6.130818E-02, 5.154350E000
1586357606.142, 5.921665E-02, 5.153488E000
1586357616.142, 5.904356E-02, 5.153544E000
1586357626.144, 7.393908E-02, 5.159003E000
1586357636.093, 7.459298E-02, 5.159039E000
1586357646.092, 5.802905E-02, 5.153415E000
1586357656.093, 5.927916E-02, 5.153580E000
1586357666.094, 6.952524E-02, 5.157317E000
1586357676.093, 6.939542E-02, 5.157116E000
1586357686.093, 5.927916E-02, 5.153305E000
1586357696.094, 5.926473E-02, 5.153159E000
1586357706.092, 8.655075E-02, 5.117803E000
1586357716.094, 8.837784E-02, 5.119397E000
1586357726.092, 8.344471E-02, 5.111300E000
1586357736.092, 2.619313E-01, 5.174427E000
1586357746.092, 2.609312E-01, 5.176937E000
1586357756.092, 2.553441E-01, 5.174647E000
1586357766.094, 8.158397E-02, 5.112143E000
1586357776.093, 8.179072E-02, 5.112417E000
1586357786.093, 8.224268E-02, 5.113792E000
1586357796.093, 7.762689E-02, 5.111007E000
1586357806.092, 8.200708E-02, 5.112656E000
1586357816.093, 8.175707E-02, 5.112143E000
1586357826.092, 7.664604E-02, 5.110824E000
1586357836.093, 7.684798E-02, 5.110879E000
1586357846.092, 7.897317E-02, 5.111135E000
1586357856.093, 7.874238E-02, 5.110842E000
1586357866.092, 7.596329E-02, 5.109963E000
1586357876.093, 7.594406E-02, 5.109651E000
1586357886.094, 8.160320E-02, 5.111703E000
1586357896.092, 8.159839E-02, 5.111575E000
1586357906.093, 7.832888E-02, 5.110622E000
1586357916.092, 8.519966E-02, 5.113205E000
1586357926.092, 7.847313E-02, 5.110879E000
1586357936.092, 8.159359E-02, 5.112088E000
1586357946.092, 8.276195E-02, 5.112216E000
1586357956.092, 8.554585E-02, 5.112912E000
1586357966.092, 7.560268E-02, 5.109450E000
1586357976.143, 7.975209E-02, 5.111483E000
1586357986.091, 8.176187E-02, 5.112693E000
1586357996.092, 8.448326E-02, 5.114378E000
1586358006.144, 7.790577E-02, 5.112931E000
1586358016.143, 8.166570E-02, 5.115000E000
1586358026.094, 7.971362E-02, 5.114799E000
1586358036.144, 8.376685E-02, 5.116136E000
1586358046.143, 7.521323E-02, 5.113847E000
1586358056.143, 7.497282E-02, 5.114561E000
1586358066.142, 2.673500E-01, 5.183861E000
1586358076.144, 2.634170E-01, 5.182835E000
1586358086.142, 2.542912E-01, 5.179684E000
1586358096.144, 2.528535E-01, 5.179392E000
1586358106.092, 8.945966E-02, 5.120844E000
1586358116.142, 8.311776E-02, 5.117767E000
1586358126.144, 7.513149E-02, 5.113041E000
1586358136.142, 7.510745E-02, 5.114634E000
1586358146.142, 8.263214E-02, 5.117455E000
1586358156.142, 8.254558E-02, 5.115953E000
1586358166.144, 7.493916E-02, 5.112931E000
1586358176.144, 7.554498E-02, 5.112967E000
1586358186.143, 8.496408E-02, 5.116411E000
1586358196.142, 8.480540E-02, 5.116411E000
1586358206.145, 7.570366E-02, 5.114928E000
1586358216.142, 7.529015E-02, 5.116558E000
1586358226.144, 8.422363E-02, 5.119947E000
1586358236.144, 8.169455E-02, 5.119287E000
1586358246.142, 7.471318E-02, 5.117144E000
1586358256.142, 7.459298E-02, 5.117785E000
1586358266.142, 8.088679E-02, 5.120643E000
1586358276.142, 7.928089E-02, 5.120918E000
1586358286.142, 7.505936E-02, 5.118701E000
1586358296.144, 7.472280E-02, 5.119214E000
1586358306.143, 8.399284E-02, 5.122915E000
1586358316.142, 7.474203E-02, 5.118225E000
1586358326.142, 7.490070E-02, 5.120185E000
1586358336.143, 7.462663E-02, 5.120661E000
1586358346.142, 7.471318E-02, 5.120826E000
1586358356.143, 8.057908E-02, 5.123666E000
1586358366.144, 8.416111E-02, 5.125864E000
1586358376.145, 7.417468E-02, 5.122951E000
1586358386.143, 7.405448E-02, 5.122951E000
1586358396.143, 7.958860E-02, 5.125003E000
1586358406.143, 2.656479E-01, 5.192508E000
1586358416.144, 2.518246E-01, 5.187488E000
1586358426.142, 2.521179E-01, 5.186976E000
1586358436.144, 2.576761E-01, 5.189485E000
1586358446.143, 8.396879E-02, 5.126780E000
1586358456.142, 7.454490E-02, 5.123867E000
1586358466.143, 8.701714E-02, 5.127439E000
1586358476.143, 7.651142E-02, 5.123940E000
1586358486.142, 7.747784E-02, 5.124691E000
1586358496.142, 8.299756E-02, 5.127696E000
1586358506.142, 8.316583E-02, 5.127421E000
1586358516.142, 7.302553E-02, 5.124691E000
1586358526.143, 7.585752E-02, 5.125827E000
1586358536.143, 8.220422E-02, 5.128263E000
1586358546.142, 8.379570E-02, 5.129344E000
1586358556.142, 7.310728E-02, 5.125937E000
1586358566.145, 7.291496E-02, 5.126376E000
1586358576.144, 8.340144E-02, 5.130132E000
1586358586.144, 7.983863E-02, 5.128831E000
1586358596.144, 7.286687E-02, 5.127091E000
1586358606.144, 7.263127E-02, 5.126835E000
1586358616.142, 8.324278E-02, 5.131323E000
1586358626.142, 8.176187E-02, 5.131689E000
1586358636.143, 7.234278E-02, 5.128062E000
1586358646.142, 7.232356E-02, 5.128025E000
1586358656.144, 7.969919E-02, 5.131341E000
1586358666.142, 7.594406E-02, 5.131048E000
1586358676.142, 7.219374E-02, 5.129674E000
1586358686.143, 7.154945E-02, 5.130077E000
1586358696.142, 7.116480E-02, 5.130315E000
1586358706.143, 7.144848E-02, 5.130443E000
1586358716.143, 7.409775E-02, 5.132587E000
1586358726.143, 7.190044E-02, 5.132037E000
1586358736.145, 7.251588E-02, 5.132422E000
1586358746.144, 2.646815E-01, 5.201429E000
1586358756.142, 2.550845E-01, 5.198388E000
1586358766.142, 2.471848E-01, 5.195952E000
1586358776.143, 2.530603E-01, 5.198480E000
1586358786.142, 7.605946E-02, 5.135444E000
1586358796.143, 7.467472E-02, 5.134950E000
1586358806.142, 8.030021E-02, 5.137368E000
1586358816.144, 7.930974E-02, 5.136873E000
1586358826.145, 6.973199E-02, 5.132990E000
1586358836.142, 6.918386E-02, 5.133539E000
1586358846.144, 7.997806E-02, 5.137716E000
1586358856.142, 7.957418E-02, 5.137679E000
1586358866.142, 6.947235E-02, 5.134089E000
1586358876.095, 6.943388E-02, 5.134217E000
1586358886.092, 8.010307E-02, 5.137936E000
1586358896.095, 7.674221E-02, 5.136763E000
1586358906.092, 6.923675E-02, 5.133906E000
1586358916.093, 6.953005E-02, 5.134089E000
1586358926.093, 7.933378E-02, 5.137881E000
1586358936.092, 7.527093E-02, 5.136324E000
1586358946.092, 6.895307E-02, 5.134016E000
1586358956.094, 6.905404E-02, 5.133594E000
1586358966.093, 7.998768E-02, 5.137222E000
1586358976.093, 8.594012E-02, 5.139035E000
1586358986.092, 6.957331E-02, 5.132422E000
1586358996.094, 6.962139E-02, 5.132239E000
1586359006.093, 7.710762E-02, 5.134309E000
1586359016.094, 8.156955E-02, 5.135811E000
1586359026.094, 6.953966E-02, 5.131396E000
1586359036.092, 7.002527E-02, 5.131140E000
1586359046.093, 8.093968E-02, 5.133869E000
1586359056.094, 8.088679E-02, 5.133503E000
1586359066.093, 7.032338E-02, 5.129710E000
1586359076.094, 7.049167E-02, 5.128941E000
1586359086.092, 2.619409E-01, 5.196904E000
1586359096.093, 2.552095E-01, 5.193680E000
1586359106.094, 2.533440E-01, 5.192471E000
1586359116.092, 2.476752E-01, 5.190090E000
1586359126.092, 8.178591E-02, 5.129986E000
1586359136.092, 8.223306E-02, 5.128905E000
1586359146.095, 7.212642E-02, 5.124655E000
1586359156.092, 7.235241E-02, 5.122841E000
1586359166.093, 8.182438E-02, 5.126578E000
1586359176.094, 8.115605E-02, 5.128099E000
1586359186.093, 7.199180E-02, 5.122951E000
1586359196.093, 7.210719E-02, 5.122530E000
1586359206.092, 8.126182E-02, 5.125094E000
1586359216.092, 8.200708E-02, 5.124838E000
1586359226.143, 7.250146E-02, 5.120899E000
1586359236.143, 7.228989E-02, 5.120991E000
1586359246.142, 8.131952E-02, 5.123757E000
1586359256.143, 8.190612E-02, 5.123775E000
1586359266.142, 7.240048E-02, 5.120148E000
1586359276.142, 7.199660E-02, 5.119965E000
1586359286.143, 8.016077E-02, 5.122987E000
1586359296.095, 8.039636E-02, 5.122823E000
1586359306.145, 7.251588E-02, 5.120038E000
1586359316.094, 7.219854E-02, 5.119855E000
1586359326.143, 7.981939E-02, 5.122731E000
1586359336.143, 7.973766E-02, 5.122987E000
1586359346.145, 7.188601E-02, 5.119965E000
1586359356.142, 7.165042E-02, 5.120276E000
1586359366.143, 7.953090E-02, 5.122768E000
1586359376.143, 7.954053E-02, 5.122750E000
1586359386.142, 7.172734E-02, 5.120753E000
1586359396.142, 7.204468E-02, 5.121028E000
1586359406.142, 7.817021E-02, 5.122878E000
1586359416.142, 1.909588E-01, 5.163857E000
1586359426.144, 2.502572E-01, 5.184448E000
1586359436.142, 2.490407E-01, 5.184008E000
1586359446.143, 2.571183E-01, 5.187452E000
1586359456.142, 7.931454E-02, 5.123775E000
1586359466.144, 7.141001E-02, 5.120863E000
1586359476.142, 7.150137E-02, 5.119929E000
1586359486.142, 7.819426E-02, 5.121925E000
1586359496.142, 7.833850E-02, 5.121540E000
1586359506.144, 7.162637E-02, 5.118976E000
1586359516.144, 7.187159E-02, 5.118646E000
1586359526.144, 7.851639E-02, 5.121394E000
1586359536.143, 7.961264E-02, 5.121669E000
1586359546.142, 7.364097E-02, 5.119709E000
1586359556.144, 7.227067E-02, 5.117730E000
1586359566.143, 7.858852E-02, 5.120130E000
1586359576.142, 7.997326E-02, 5.119709E000
1586359586.144, 7.491512E-02, 5.118445E000
1586359596.145, 7.581424E-02, 5.118078E000
1586359606.144, 7.922799E-02, 5.119818E000
1586359616.145, 7.959822E-02, 5.121266E000
1586359626.144, 7.608349E-02, 5.120680E000
1586359636.142, 7.534785E-02, 5.122053E000
1586359646.144, 7.861256E-02, 5.122915E000
1586359656.144, 7.703550E-02, 5.121907E000
1586359666.143, 7.537670E-02, 5.124105E000
1586359676.144, 7.536227E-02, 5.124142E000
1586359686.143, 7.634313E-02, 5.123592E000
1586359696.142, 7.762689E-02, 5.120240E000
1586359706.144, 7.604022E-02, 5.125314E000
1586359716.142, 7.579982E-02, 5.122145E000
1586359726.142, 7.880008E-02, 5.123610E000
1586359736.142, 7.674701E-02, 5.125442E000
1586359746.144, 7.672778E-02, 5.126652E000
1586359756.144, 2.659941E-01, 5.194651E000
1586359766.142, 2.547768E-01, 5.191170E000
1586359776.143, 2.516467E-01, 5.189375E000
1586359786.142, 2.567241E-01, 5.191500E000
1586359796.142, 7.294861E-02, 5.125662E000
1586359806.143, 7.279956E-02, 5.125369E000
1586359816.142, 7.438624E-02, 5.125662E000
1586359826.145, 7.168407E-02, 5.125259E000
1586359836.142, 7.178024E-02, 5.124032E000
1586359846.143, 7.166004E-02, 5.123152E000
1586359856.142, 7.137636E-02, 5.124563E000
1586359866.144, 7.155425E-02, 5.124508E000
1586359876.144, 7.176581E-02, 5.123372E000
1586359886.144, 7.126096E-02, 5.122676E000
1586359896.144, 7.863660E-02, 5.125039E000
1586359906.143, 8.132914E-02, 5.122603E000
1586359916.143, 7.237163E-02, 5.118536E000
1586359926.142, 7.203988E-02, 5.118683E000
1586359936.145, 7.880969E-02, 5.121540E000
1586359946.142, 7.792500E-02, 5.121449E000
1586359956.145, 7.171774E-02, 5.119305E000
1586359966.142, 7.169369E-02, 5.119416E000
1586359976.141, 7.958379E-02, 5.122255E000
1586359986.144, 7.648737E-02, 5.121156E000
1586359996.142, 7.201103E-02, 5.119287E000
1586360006.142, 7.228029E-02, 5.119452E000
1586360016.142, 7.898278E-02, 5.121705E000
1586360026.142, 8.031463E-02, 5.121723E000
1586360036.142, 7.209277E-02, 5.118719E000
1586360046.143, 7.184756E-02, 5.118646E000
1586360056.142, 7.519400E-02, 5.119489E000
1586360066.142, 7.279474E-02, 5.118591E000
1586360076.142, 7.205910E-02, 5.118023E000
1586360086.143, 7.253992E-02, 5.118262E000
1586360096.094, 2.672538E-01, 5.187800E000
1586360106.092, 2.586906E-01, 5.185180E000
1586360116.094, 2.499783E-01, 5.182378E000
1586360126.092, 2.492859E-01, 5.182213E000
1586360136.092, 8.172340E-02, 5.122163E000
1586360146.092, 8.022809E-02, 5.121339E000
1586360156.092, 7.196295E-02, 5.118481E000
1586360166.092, 7.200622E-02, 5.119580E000
1586360176.093, 8.182438E-02, 5.122530E000
1586360186.094, 8.016077E-02, 5.122768E000
1586360196.094, 7.228509E-02, 5.120093E000
1586360206.092, 7.275629E-02, 5.120350E000
1586360216.094, 8.009346E-02, 5.122768E000
1586360226.093, 7.967034E-02, 5.123043E000
1586360236.094, 7.214565E-02, 5.120551E000
1586360246.092, 7.214565E-02, 5.120588E000
1586360256.092, 8.116567E-02, 5.123922E000
1586360266.092, 8.170418E-02, 5.124490E000
1586360276.095, 7.212162E-02, 5.121376E000
1586360286.092, 7.194853E-02, 5.121192E000
1586360296.093, 7.896355E-02, 5.123995E000
1586360306.094, 8.019924E-02, 5.124618E000
1586360316.092, 7.175139E-02, 5.121723E000
1586360326.093, 7.129943E-02, 5.121559E000
1586360336.092, 8.166570E-02, 5.125387E000
1586360346.093, 7.930011E-02, 5.124874E000
1586360356.092, 7.191486E-02, 5.122621E000
1586360366.092, 7.143886E-02, 5.122493E000
1586360376.092, 7.664604E-02, 5.124398E000
1586360386.092, 7.805962E-02, 5.125204E000
1586360396.094, 7.099652E-02, 5.123006E000
1586360406.092, 7.081381E-02, 5.123482E000
1586360416.092, 7.577577E-02, 5.125534E000
1586360426.094, 7.749707E-02, 5.126523E000
1586360436.093, 2.562144E-01, 5.190584E000
1586360446.095, 2.514400E-01, 5.188807E000
1586360456.144, 2.584165E-01, 5.191610E000
1586360466.143, 2.644940E-01, 5.194486E000
1586360476.144, 7.065994E-02, 5.125149E000
1586360486.092, 7.076573E-02, 5.125149E000
1586360496.142, 7.875681E-02, 5.127860E000
1586360506.142, 7.789615E-02, 5.127421E000
1586360516.142, 7.128501E-02, 5.124948E000
1586360526.144, 7.064552E-02, 5.124618E000
1586360536.142, 7.614600E-02, 5.126505E000
1586360546.142, 7.622773E-02, 5.126029E000
1586360556.144, 7.074169E-02, 5.123390E000
1586360566.142, 7.170811E-02, 5.123281E000
1586360576.142, 7.960303E-02, 5.125790E000
1586360586.142, 7.685280E-02, 5.124636E000
1586360596.143, 7.268417E-02, 5.122713E000
1586360606.144, 7.475645E-02, 5.123098E000
1586360616.142, 7.619408E-02, 5.123409E000
1586360626.142, 7.656912E-02, 5.123812E000
1586360636.143, 7.463145E-02, 5.122951E000
1586360646.144, 7.440066E-02, 5.122585E000
1586360656.142, 7.503052E-02, 5.122951E000
1586360666.145, 7.712686E-02, 5.123812E000
1586360676.145, 7.550172E-02, 5.123830E000
1586360686.142, 7.482377E-02, 5.123977E000
1586360696.145, 7.648737E-02, 5.124783E000
1586360706.144, 7.799232E-02, 5.125754E000
1586360716.143, 7.632390E-02, 5.125424E000
1586360726.144, 7.578540E-02, 5.125424E000
1586360736.142, 7.484300E-02, 5.125497E000
1586360746.142, 7.517957E-02, 5.125772E000
1586360756.143, 7.587194E-02, 5.126138E000
1586360766.144, 1.888480E-01, 5.166880E000
1586360776.143, 2.524978E-01, 5.190108E000
1586360786.143, 2.516948E-01, 5.190126E000
1586360796.142, 2.492907E-01, 5.189558E000
1586360806.142, 7.320344E-02, 5.126871E000
1586360816.142, 7.618446E-02, 5.128062E000
1586360826.142, 7.683837E-02, 5.128355E000
1586360836.144, 7.262165E-02, 5.127201E000
1586360846.142, 7.133308E-02, 5.126908E000
1586360856.143, 7.995403E-02, 5.129967E000
1586360866.143, 7.822791E-02, 5.129747E000
1586360876.144, 7.032819E-02, 5.127091E000
1586360886.144, 7.003489E-02, 5.127109E000
1586360896.142, 7.713647E-02, 5.129766E000
1586360906.144, 7.710281E-02, 5.129821E000
1586360916.142, 7.036666E-02, 5.127311E000
1586360926.144, 7.100613E-02, 5.127531E000
1586360936.143, 7.736245E-02, 5.129784E000
1586360946.142, 7.643929E-02, 5.129307E000
1586360956.144, 7.363617E-02, 5.128263E000
1586360966.145, 7.228029E-02, 5.127714E000
1586360976.142, 7.527093E-02, 5.128575E000
1586360986.142, 7.385254E-02, 5.128172E000
1586360996.144, 7.404005E-02, 5.128355E000
1586361006.142, 7.457375E-02, 5.128373E000
1586361016.145, 7.272262E-02, 5.127640E000
1586361026.145, 7.214084E-02, 5.127512E000
1586361036.142, 7.372752E-02, 5.127970E000
1586361046.143, 7.273705E-02, 5.127586E000
1586361056.144, 7.090997E-02, 5.126761E000
1586361066.142, 7.053975E-02, 5.126706E000
1586361076.142, 7.363136E-02, 5.127787E000
1586361086.145, 7.320824E-02, 5.127531E000
1586361096.142, 7.071764E-02, 5.126358E000
1586361106.143, 2.613302E-01, 5.194303E000
1586361116.143, 2.737207E-01, 5.199103E000
1586361126.143, 2.633641E-01, 5.195384E000
1586361136.145, 2.456414E-01, 5.188771E000
1586361146.144, 7.077054E-02, 5.126395E000
1586361156.143, 7.359290E-02, 5.127568E000
1586361166.144, 7.341018E-02, 5.127348E000
1586361176.142, 7.195813E-02, 5.127073E000
1586361186.142, 7.538151E-02, 5.128319E000
1586361196.144, 7.498244E-02, 5.128245E000
1586361206.142, 7.424680E-02, 5.127989E000
1586361216.142, 7.320344E-02, 5.127531E000
1586361226.143, 7.519880E-02, 5.128154E000
1586361236.144, 6.969352E-02, 5.125882E000
1586361246.144, 7.229952E-02, 5.127054E000
1586361256.142, 7.341499E-02, 5.126926E000
1586361266.142, 7.282359E-02, 5.126670E000
1586361276.144, 7.267455E-02, 5.126322E000
1586361286.144, 7.503533E-02, 5.126926E000
1586361296.143, 7.117922E-02, 5.125277E000
1586361306.144, 7.287649E-02, 5.125406E000
1586361316.143, 7.368425E-02, 5.125442E000
1586361326.094, 7.147252E-02, 5.124380E000
1586361336.094, 7.128501E-02, 5.124178E000
1586361346.092, 7.160234E-02, 5.123885E000
1586361356.092, 7.311208E-02, 5.123958E000
1586361366.092, 7.080419E-02, 5.122896E000
1586361376.092, 7.083304E-02, 5.122676E000
1586361386.094, 7.120807E-02, 5.122658E000
1586361396.093, 7.152540E-02, 5.122530E000
1586361406.093, 7.115037E-02, 5.122182E000
1586361416.093, 7.140040E-02, 5.122108E000
1586361426.093, 7.140040E-02, 5.121943E000
1586361436.092, 7.151098E-02, 5.121779E000
1586361446.093, 2.626140E-01, 5.189943E000
1586361456.092, 2.493773E-01, 5.184924E000
1586361466.092, 2.536421E-01, 5.186316E000
1586361476.094, 2.482714E-01, 5.184283E000
1586361486.092, 6.998682E-02, 5.120404E000
1586361496.092, 7.410736E-02, 5.121540E000
1586361506.092, 7.565558E-02, 5.121870E000
1586361516.093, 6.974641E-02, 5.119580E000
1586361526.093, 6.981853E-02, 5.119709E000
1586361536.092, 7.211200E-02, 5.120460E000
1586361546.094, 7.201583E-02, 5.120423E000
1586361556.092, 7.437181E-02, 5.121156E000
1586361566.093, 7.429007E-02, 5.120899E000
1586361576.094, 7.163600E-02, 5.120020E000
1586361586.092, 7.200141E-02, 5.119873E000
1586361596.093, 7.479973E-02, 5.121101E000
1586361606.092, 7.707396E-02, 5.122127E000
1586361616.092, 7.164080E-02, 5.120551E000
1586361626.093, 7.112152E-02, 5.120368E000
1586361636.093, 7.422275E-02, 5.121229E000
1586361646.093, 7.476607E-02, 5.121449E000
1586361656.094, 7.177062E-02, 5.120460E000
1586361666.092, 7.123692E-02, 5.120258E000
1586361676.094, 7.449682E-02, 5.121320E000
1586361686.092, 7.427564E-02, 5.121284E000
1586361696.092, 7.120327E-02, 5.120020E000
1586361706.143, 7.243895E-02, 5.120460E000
1586361716.142, 7.529015E-02, 5.121229E000
1586361726.142, 7.724705E-02, 5.121852E000
1586361736.144, 7.201103E-02, 5.119800E000
1586361746.142, 7.217931E-02, 5.119544E000
1586361756.144, 7.571808E-02, 5.120918E000
1586361766.142, 7.587194E-02, 5.120515E000
1586361776.142, 7.184274E-02, 5.118664E000
1586361786.143, 2.623399E-01, 5.186774E000
1586361796.092, 2.568731E-01, 5.184631E000
1586361806.142, 2.544546E-01, 5.183642E000
1586361816.142, 2.472136E-01, 5.180985E000
1586361826.142, 7.243895E-02, 5.118115E000
1586361836.142, 7.609792E-02, 5.119342E000
1586361846.143, 7.585270E-02, 5.119177E000
1586361856.143, 7.209758E-02, 5.117675E000
1586361866.144, 7.265532E-02, 5.117950E000
1586361876.142, 7.898278E-02, 5.120221E000
1586361886.142, 7.757882E-02, 5.119452E000
1586361896.144, 7.259762E-02, 5.117529E000
1586361906.144, 7.238606E-02, 5.117400E000
1586361916.143, 7.925204E-02, 5.119507E000
1586361926.143, 7.785768E-02, 5.118774E000
1586361936.143, 7.261204E-02, 5.116942E000
1586361946.143, 7.358328E-02, 5.117126E000
1586361956.143, 7.698742E-02, 5.118151E000
1586361966.142, 7.654507E-02, 5.118005E000
1586361976.143, 7.282841E-02, 5.116667E000
